secid,date,days,volatility,ticker,index_flag
101310,01/05/2017,14,0.245043,AMZN,0
101310,01/05/2017,30,0.18568,AMZN,0
101310,01/05/2017,60,0.254332,AMZN,0
101310,01/05/2017,91,0.254529,AMZN,0
101310,01/05/2017,122,0.241546,AMZN,0
101310,01/05/2017,152,0.21961,AMZN,0
101310,01/05/2017,182,0.207816,AMZN,0
101310,01/05/2017,273,0.231568,AMZN,0
101310,01/05/2017,365,0.29194,AMZN,0
101310,01/05/2017,547,0.307367,AMZN,0
101310,01/05/2017,730,0.312134,AMZN,0
101310,01/05/2017,1825,0.307387,AMZN,0
101310,01/06/2017,10,0.267343,AMZN,0
101310,01/06/2017,14,0.253343,AMZN,0
101310,01/06/2017,30,0.196136,AMZN,0
101310,01/06/2017,60,0.24038,AMZN,0
101310,01/06/2017,91,0.257979,AMZN,0
101310,01/06/2017,122,0.24121,AMZN,0
101310,01/06/2017,152,0.220628,AMZN,0
101310,01/06/2017,182,0.20891,AMZN,0
101310,01/06/2017,273,0.232483,AMZN,0
101310,01/06/2017,365,0.289675,AMZN,0
101310,01/06/2017,547,0.307631,AMZN,0
101310,01/06/2017,730,0.312328,AMZN,0
101310,01/06/2017,1825,0.307377,AMZN,0
101310,01/09/2017,10,0.196489,AMZN,0
101310,01/09/2017,14,0.238184,AMZN,0
101310,01/09/2017,30,0.200358,AMZN,0
101310,01/09/2017,60,0.217043,AMZN,0
101310,01/09/2017,91,0.25791,AMZN,0
101310,01/09/2017,122,0.237654,AMZN,0
101310,01/09/2017,152,0.222742,AMZN,0
101310,01/09/2017,182,0.208415,AMZN,0
101310,01/09/2017,273,0.232482,AMZN,0
101310,01/09/2017,365,0.289664,AMZN,0
101310,01/09/2017,547,0.30723,AMZN,0
101310,01/09/2017,730,0.312468,AMZN,0
101310,01/09/2017,1825,0.307432,AMZN,0
101310,01/10/2017,10,0.196178,AMZN,0
101310,01/10/2017,14,0.233898,AMZN,0
101310,01/10/2017,30,0.19534,AMZN,0
101310,01/10/2017,60,0.216566,AMZN,0
101310,01/10/2017,91,0.256753,AMZN,0
101310,01/10/2017,122,0.23624,AMZN,0
101310,01/10/2017,152,0.222702,AMZN,0
101310,01/10/2017,182,0.208129,AMZN,0
101310,01/10/2017,273,0.232182,AMZN,0
101310,01/10/2017,365,0.289206,AMZN,0
101310,01/10/2017,547,0.306541,AMZN,0
101310,01/10/2017,730,0.312166,AMZN,0
101310,01/10/2017,1825,0.307329,AMZN,0
101310,01/11/2017,10,0.182688,AMZN,0
101310,01/11/2017,14,0.233414,AMZN,0
101310,01/11/2017,30,0.189361,AMZN,0
101310,01/11/2017,60,0.213831,AMZN,0
101310,01/11/2017,91,0.256767,AMZN,0
101310,01/11/2017,122,0.234901,AMZN,0
101310,01/11/2017,152,0.222762,AMZN,0
101310,01/11/2017,182,0.207872,AMZN,0
101310,01/11/2017,273,0.231293,AMZN,0
101310,01/11/2017,365,0.28922,AMZN,0
101310,01/11/2017,547,0.3061,AMZN,0
101310,01/11/2017,730,0.311823,AMZN,0
101310,01/11/2017,1825,0.307278,AMZN,0
101310,01/12/2017,10,0.176618,AMZN,0
101310,01/12/2017,14,0.230494,AMZN,0
101310,01/12/2017,30,0.188914,AMZN,0
101310,01/12/2017,60,0.214918,AMZN,0
101310,01/12/2017,91,0.259322,AMZN,0
101310,01/12/2017,122,0.235571,AMZN,0
101310,01/12/2017,152,0.223399,AMZN,0
101310,01/12/2017,182,0.209315,AMZN,0
101310,01/12/2017,273,0.231909,AMZN,0
101310,01/12/2017,365,0.283123,AMZN,0
101310,01/12/2017,547,0.306273,AMZN,0
101310,01/12/2017,730,0.311962,AMZN,0
101310,01/12/2017,1825,0.307249,AMZN,0
101310,01/13/2017,10,0.177468,AMZN,0
101310,01/13/2017,14,0.168145,AMZN,0
101310,01/13/2017,30,0.185514,AMZN,0
101310,01/13/2017,60,0.201253,AMZN,0
101310,01/13/2017,91,0.259043,AMZN,0
101310,01/13/2017,122,0.234326,AMZN,0
101310,01/13/2017,152,0.222409,AMZN,0
101310,01/13/2017,182,0.209019,AMZN,0
101310,01/13/2017,273,0.231798,AMZN,0
101310,01/13/2017,365,0.28258,AMZN,0
101310,01/13/2017,547,0.305359,AMZN,0
101310,01/13/2017,730,0.311926,AMZN,0
101310,01/13/2017,1825,0.30713,AMZN,0
101310,01/17/2017,10,0.141981,AMZN,0
101310,01/17/2017,14,0.194708,AMZN,0
101310,01/17/2017,30,0.187448,AMZN,0
101310,01/17/2017,60,0.193463,AMZN,0
101310,01/17/2017,91,0.260383,AMZN,0
101310,01/17/2017,122,0.236309,AMZN,0
101310,01/17/2017,152,0.225758,AMZN,0
101310,01/17/2017,182,0.210237,AMZN,0
101310,01/17/2017,273,0.231694,AMZN,0
101310,01/17/2017,365,0.279836,AMZN,0
101310,01/17/2017,547,0.30557,AMZN,0
101310,01/17/2017,730,0.311782,AMZN,0
101310,01/17/2017,1825,0.30657,AMZN,0
101310,01/18/2017,10,0.133926,AMZN,0
101310,01/18/2017,14,0.202496,AMZN,0
101310,01/18/2017,30,0.18655,AMZN,0
101310,01/18/2017,60,0.191233,AMZN,0
101310,01/18/2017,91,0.260437,AMZN,0
101310,01/18/2017,122,0.234948,AMZN,0
101310,01/18/2017,152,0.225273,AMZN,0
101310,01/18/2017,182,0.210051,AMZN,0
101310,01/18/2017,273,0.231611,AMZN,0
101310,01/18/2017,365,0.279799,AMZN,0
101310,01/18/2017,547,0.305586,AMZN,0
101310,01/18/2017,730,0.31149,AMZN,0
101310,01/18/2017,1825,0.306451,AMZN,0
101310,01/19/2017,10,0.133793,AMZN,0
101310,01/19/2017,14,0.149023,AMZN,0
101310,01/19/2017,30,0.185924,AMZN,0
101310,01/19/2017,60,0.188768,AMZN,0
101310,01/19/2017,91,0.259826,AMZN,0
101310,01/19/2017,122,0.234808,AMZN,0
101310,01/19/2017,152,0.224186,AMZN,0
101310,01/19/2017,182,0.210032,AMZN,0
101310,01/19/2017,273,0.231554,AMZN,0
101310,01/19/2017,365,0.279733,AMZN,0
101310,01/19/2017,547,0.305586,AMZN,0
101310,01/19/2017,730,0.311456,AMZN,0
101310,01/19/2017,1825,0.30633,AMZN,0
101310,01/20/2017,10,0.13338,AMZN,0
101310,01/20/2017,14,0.117003,AMZN,0
101310,01/20/2017,30,0.185943,AMZN,0
101310,01/20/2017,60,0.178243,AMZN,0
101310,01/20/2017,91,0.258892,AMZN,0
101310,01/20/2017,122,0.234578,AMZN,0
101310,01/20/2017,152,0.223118,AMZN,0
101310,01/20/2017,182,0.210043,AMZN,0
101310,01/20/2017,273,0.230609,AMZN,0
101310,01/20/2017,365,0.279709,AMZN,0
101310,01/20/2017,547,0.305379,AMZN,0
101310,01/20/2017,730,0.310975,AMZN,0
101310,01/20/2017,1825,0.306209,AMZN,0
101310,01/23/2017,10,0.1212,AMZN,0
101310,01/23/2017,14,0.128302,AMZN,0
101310,01/23/2017,30,0.186539,AMZN,0
101310,01/23/2017,60,0.180973,AMZN,0
101310,01/23/2017,91,0.255623,AMZN,0
101310,01/23/2017,122,0.235147,AMZN,0
101310,01/23/2017,152,0.225572,AMZN,0
101310,01/23/2017,182,0.210336,AMZN,0
101310,01/23/2017,273,0.230746,AMZN,0
101310,01/23/2017,365,0.277678,AMZN,0
101310,01/23/2017,547,0.296028,AMZN,0
101310,01/23/2017,730,0.309981,AMZN,0
101310,01/23/2017,1825,0.306246,AMZN,0
101310,01/24/2017,10,0.113872,AMZN,0
101310,01/24/2017,14,0.126399,AMZN,0
101310,01/24/2017,30,0.181368,AMZN,0
101310,01/24/2017,60,0.181292,AMZN,0
101310,01/24/2017,91,0.255826,AMZN,0
101310,01/24/2017,122,0.233896,AMZN,0
101310,01/24/2017,152,0.22568,AMZN,0
101310,01/24/2017,182,0.210251,AMZN,0
101310,01/24/2017,273,0.230001,AMZN,0
101310,01/24/2017,365,0.277709,AMZN,0
101310,01/24/2017,547,0.296042,AMZN,0
101310,01/24/2017,730,0.309683,AMZN,0
101310,01/24/2017,1825,0.305999,AMZN,0
101310,01/25/2017,10,0.141081,AMZN,0
101310,01/25/2017,14,0.144826,AMZN,0
101310,01/25/2017,30,0.182337,AMZN,0
101310,01/25/2017,60,0.183201,AMZN,0
101310,01/25/2017,91,0.256291,AMZN,0
101310,01/25/2017,122,0.234282,AMZN,0
101310,01/25/2017,152,0.226323,AMZN,0
101310,01/25/2017,182,0.211486,AMZN,0
101310,01/25/2017,273,0.229692,AMZN,0
101310,01/25/2017,365,0.278075,AMZN,0
101310,01/25/2017,547,0.296178,AMZN,0
101310,01/25/2017,730,0.309773,AMZN,0
101310,01/25/2017,1825,0.306052,AMZN,0
101310,01/26/2017,10,0.130621,AMZN,0
101310,01/26/2017,14,0.122292,AMZN,0
101310,01/26/2017,30,0.179,AMZN,0
101310,01/26/2017,60,0.18093,AMZN,0
101310,01/26/2017,91,0.256107,AMZN,0
101310,01/26/2017,122,0.233832,AMZN,0
101310,01/26/2017,152,0.22525,AMZN,0
101310,01/26/2017,182,0.209488,AMZN,0
101310,01/26/2017,273,0.229444,AMZN,0
101310,01/26/2017,365,0.276272,AMZN,0
101310,01/26/2017,547,0.29616,AMZN,0
101310,01/26/2017,730,0.309668,AMZN,0
101310,01/26/2017,1825,0.305932,AMZN,0
101310,01/27/2017,10,0.115411,AMZN,0
101310,01/27/2017,14,0.128239,AMZN,0
101310,01/27/2017,30,0.181067,AMZN,0
101310,01/27/2017,60,0.174816,AMZN,0
101310,01/27/2017,91,0.231617,AMZN,0
101310,01/27/2017,122,0.231204,AMZN,0
101310,01/27/2017,152,0.224292,AMZN,0
101310,01/27/2017,182,0.209338,AMZN,0
101310,01/27/2017,273,0.204468,AMZN,0
101310,01/27/2017,365,0.263153,AMZN,0
101310,01/27/2017,547,0.295989,AMZN,0
101310,01/27/2017,730,0.309594,AMZN,0
101310,01/27/2017,1825,0.305819,AMZN,0
101310,01/30/2017,10,0.142746,AMZN,0
101310,01/30/2017,14,0.129026,AMZN,0
101310,01/30/2017,30,0.158331,AMZN,0
101310,01/30/2017,60,0.170733,AMZN,0
101310,01/30/2017,91,0.229731,AMZN,0
101310,01/30/2017,122,0.232134,AMZN,0
101310,01/30/2017,152,0.22656,AMZN,0
101310,01/30/2017,182,0.209,AMZN,0
101310,01/30/2017,273,0.200592,AMZN,0
101310,01/30/2017,365,0.250643,AMZN,0
101310,01/30/2017,547,0.296049,AMZN,0
101310,01/30/2017,730,0.29621,AMZN,0
101310,01/30/2017,1825,0.30376,AMZN,0
101310,01/31/2017,10,0.151348,AMZN,0
101310,01/31/2017,14,0.127262,AMZN,0
101310,01/31/2017,30,0.161611,AMZN,0
101310,01/31/2017,60,0.172113,AMZN,0
101310,01/31/2017,91,0.23012,AMZN,0
101310,01/31/2017,122,0.231161,AMZN,0
101310,01/31/2017,152,0.226997,AMZN,0
101310,01/31/2017,182,0.208906,AMZN,0
101310,01/31/2017,273,0.199602,AMZN,0
101310,01/31/2017,365,0.249828,AMZN,0
101310,01/31/2017,547,0.296139,AMZN,0
101310,01/31/2017,730,0.296001,AMZN,0
101310,01/31/2017,1825,0.303748,AMZN,0
101310,02/01/2017,10,0.147244,AMZN,0
101310,02/01/2017,14,0.131959,AMZN,0
101310,02/01/2017,30,0.158899,AMZN,0
101310,02/01/2017,60,0.17107,AMZN,0
101310,02/01/2017,91,0.224406,AMZN,0
101310,02/01/2017,122,0.23054,AMZN,0
101310,02/01/2017,152,0.227529,AMZN,0
101310,02/01/2017,182,0.209037,AMZN,0
101310,02/01/2017,273,0.199903,AMZN,0
101310,02/01/2017,365,0.246458,AMZN,0
101310,02/01/2017,547,0.296186,AMZN,0
101310,02/01/2017,730,0.295498,AMZN,0
101310,02/01/2017,1825,0.303459,AMZN,0
101310,02/02/2017,10,0.142678,AMZN,0
101310,02/02/2017,14,0.135139,AMZN,0
101310,02/02/2017,30,0.159539,AMZN,0
101310,02/02/2017,60,0.169607,AMZN,0
101310,02/02/2017,91,0.224952,AMZN,0
101310,02/02/2017,122,0.231082,AMZN,0
101310,02/02/2017,152,0.226795,AMZN,0
101310,02/02/2017,182,0.209113,AMZN,0
101310,02/02/2017,273,0.198895,AMZN,0
101310,02/02/2017,365,0.243196,AMZN,0
101310,02/02/2017,547,0.296178,AMZN,0
101310,02/02/2017,730,0.29553,AMZN,0
101310,02/02/2017,1825,0.303359,AMZN,0
101310,02/03/2017,10,0.261223,AMZN,0
101310,02/03/2017,14,0.24202,AMZN,0
101310,02/03/2017,30,0.214164,AMZN,0
101310,02/03/2017,60,0.186302,AMZN,0
101310,02/03/2017,91,0.235053,AMZN,0
101310,02/03/2017,122,0.239344,AMZN,0
101310,02/03/2017,152,0.232817,AMZN,0
101310,02/03/2017,182,0.21537,AMZN,0
101310,02/03/2017,273,0.20204,AMZN,0
101310,02/03/2017,365,0.245995,AMZN,0
101310,02/03/2017,547,0.297477,AMZN,0
101310,02/03/2017,730,0.296729,AMZN,0
101310,02/03/2017,1825,0.303696,AMZN,0
101310,02/06/2017,10,0.267894,AMZN,0
101310,02/06/2017,14,0.233585,AMZN,0
101310,02/06/2017,30,0.184006,AMZN,0
101310,02/06/2017,60,0.189827,AMZN,0
101310,02/06/2017,91,0.221928,AMZN,0
101310,02/06/2017,122,0.241206,AMZN,0
101310,02/06/2017,152,0.231576,AMZN,0
101310,02/06/2017,182,0.215431,AMZN,0
101310,02/06/2017,273,0.201903,AMZN,0
101310,02/06/2017,365,0.23656,AMZN,0
101310,02/06/2017,547,0.297272,AMZN,0
101310,02/06/2017,730,0.296588,AMZN,0
101310,02/06/2017,1825,0.303708,AMZN,0
101310,02/07/2017,10,0.254438,AMZN,0
101310,02/07/2017,14,0.233955,AMZN,0
101310,02/07/2017,30,0.180275,AMZN,0
101310,02/07/2017,60,0.190199,AMZN,0
101310,02/07/2017,91,0.222124,AMZN,0
101310,02/07/2017,122,0.239996,AMZN,0
101310,02/07/2017,152,0.231743,AMZN,0
101310,02/07/2017,182,0.215561,AMZN,0
101310,02/07/2017,273,0.198351,AMZN,0
101310,02/07/2017,365,0.23464,AMZN,0
101310,02/07/2017,547,0.297296,AMZN,0
101310,02/07/2017,730,0.29631,AMZN,0
101310,02/07/2017,1825,0.303711,AMZN,0
101310,02/08/2017,10,0.246388,AMZN,0
101310,02/08/2017,14,0.219345,AMZN,0
101310,02/08/2017,30,0.182321,AMZN,0
101310,02/08/2017,60,0.188665,AMZN,0
101310,02/08/2017,91,0.218505,AMZN,0
101310,02/08/2017,122,0.23908,AMZN,0
101310,02/08/2017,152,0.226811,AMZN,0
101310,02/08/2017,182,0.215889,AMZN,0
101310,02/08/2017,273,0.197944,AMZN,0
101310,02/08/2017,365,0.234288,AMZN,0
101310,02/08/2017,547,0.297329,AMZN,0
101310,02/08/2017,730,0.296242,AMZN,0
101310,02/08/2017,1825,0.303729,AMZN,0
101310,02/09/2017,10,0.245973,AMZN,0
101310,02/09/2017,14,0.218673,AMZN,0
101310,02/09/2017,30,0.182081,AMZN,0
101310,02/09/2017,60,0.186294,AMZN,0
101310,02/09/2017,91,0.202309,AMZN,0
101310,02/09/2017,122,0.239057,AMZN,0
101310,02/09/2017,152,0.225727,AMZN,0
101310,02/09/2017,182,0.215858,AMZN,0
101310,02/09/2017,273,0.197834,AMZN,0
101310,02/09/2017,365,0.233791,AMZN,0
101310,02/09/2017,547,0.297311,AMZN,0
101310,02/09/2017,730,0.296221,AMZN,0
101310,02/09/2017,1825,0.303609,AMZN,0
101310,02/10/2017,10,0.245763,AMZN,0
101310,02/10/2017,14,0.223385,AMZN,0
101310,02/10/2017,30,0.183061,AMZN,0
101310,02/10/2017,60,0.183936,AMZN,0
101310,02/10/2017,91,0.202227,AMZN,0
101310,02/10/2017,122,0.238406,AMZN,0
101310,02/10/2017,152,0.224884,AMZN,0
101310,02/10/2017,182,0.216074,AMZN,0
101310,02/10/2017,273,0.197494,AMZN,0
101310,02/10/2017,365,0.232527,AMZN,0
101310,02/10/2017,547,0.297315,AMZN,0
101310,02/10/2017,730,0.296235,AMZN,0
101310,02/10/2017,1825,0.303501,AMZN,0
101310,02/13/2017,10,0.081327,AMZN,0
101310,02/13/2017,14,0.228437,AMZN,0
101310,02/13/2017,30,0.180705,AMZN,0
101310,02/13/2017,60,0.180924,AMZN,0
101310,02/13/2017,91,0.193794,AMZN,0
101310,02/13/2017,122,0.241396,AMZN,0
101310,02/13/2017,152,0.225403,AMZN,0
101310,02/13/2017,182,0.216408,AMZN,0
101310,02/13/2017,273,0.197839,AMZN,0
101310,02/13/2017,365,0.232656,AMZN,0
101310,02/13/2017,547,0.297415,AMZN,0
101310,02/13/2017,730,0.296494,AMZN,0
101310,02/13/2017,1825,0.302989,AMZN,0
101310,02/14/2017,10,0.081239,AMZN,0
101310,02/14/2017,14,0.222957,AMZN,0
101310,02/14/2017,30,0.176191,AMZN,0
101310,02/14/2017,60,0.18022,AMZN,0
101310,02/14/2017,91,0.183254,AMZN,0
101310,02/14/2017,122,0.239921,AMZN,0
101310,02/14/2017,152,0.224823,AMZN,0
101310,02/14/2017,182,0.216213,AMZN,0
101310,02/14/2017,273,0.196062,AMZN,0
101310,02/14/2017,365,0.232203,AMZN,0
101310,02/14/2017,547,0.29738,AMZN,0
101310,02/14/2017,730,0.296202,AMZN,0
101310,02/14/2017,1825,0.302763,AMZN,0
101310,02/15/2017,10,0.077039,AMZN,0
101310,02/15/2017,14,0.219835,AMZN,0
101310,02/15/2017,30,0.173307,AMZN,0
101310,02/15/2017,60,0.178334,AMZN,0
101310,02/15/2017,91,0.183541,AMZN,0
101310,02/15/2017,122,0.238808,AMZN,0
101310,02/15/2017,152,0.224455,AMZN,0
101310,02/15/2017,182,0.216428,AMZN,0
101310,02/15/2017,273,0.196192,AMZN,0
101310,02/15/2017,365,0.230885,AMZN,0
101310,02/15/2017,547,0.297422,AMZN,0
101310,02/15/2017,730,0.295938,AMZN,0
101310,02/15/2017,1825,0.30272,AMZN,0
101310,02/16/2017,10,0.062033,AMZN,0
101310,02/16/2017,14,0.215532,AMZN,0
101310,02/16/2017,30,0.169245,AMZN,0
101310,02/16/2017,60,0.176106,AMZN,0
101310,02/16/2017,91,0.182076,AMZN,0
101310,02/16/2017,122,0.237808,AMZN,0
101310,02/16/2017,152,0.223378,AMZN,0
101310,02/16/2017,182,0.216427,AMZN,0
101310,02/16/2017,273,0.196193,AMZN,0
101310,02/16/2017,365,0.229758,AMZN,0
101310,02/16/2017,547,0.297393,AMZN,0
101310,02/16/2017,730,0.295649,AMZN,0
101310,02/16/2017,1825,0.3026,AMZN,0
101310,02/17/2017,10,0.066608,AMZN,0
101310,02/17/2017,14,0.07193,AMZN,0
101310,02/17/2017,30,0.16847,AMZN,0
101310,02/17/2017,60,0.174909,AMZN,0
101310,02/17/2017,91,0.181964,AMZN,0
101310,02/17/2017,122,0.237628,AMZN,0
101310,02/17/2017,152,0.222312,AMZN,0
101310,02/17/2017,182,0.215935,AMZN,0
101310,02/17/2017,273,0.196103,AMZN,0
101310,02/17/2017,365,0.228969,AMZN,0
101310,02/17/2017,547,0.296091,AMZN,0
101310,02/17/2017,730,0.295606,AMZN,0
101310,02/17/2017,1825,0.30248,AMZN,0
101310,02/21/2017,10,0.089972,AMZN,0
101310,02/21/2017,14,0.076696,AMZN,0
101310,02/21/2017,30,0.176566,AMZN,0
101310,02/21/2017,60,0.180151,AMZN,0
101310,02/21/2017,91,0.177909,AMZN,0
101310,02/21/2017,122,0.240362,AMZN,0
101310,02/21/2017,152,0.223591,AMZN,0
101310,02/21/2017,182,0.217483,AMZN,0
101310,02/21/2017,273,0.196515,AMZN,0
101310,02/21/2017,365,0.224971,AMZN,0
101310,02/21/2017,547,0.289399,AMZN,0
101310,02/21/2017,730,0.295771,AMZN,0
101310,02/21/2017,1825,0.302693,AMZN,0
101310,02/22/2017,10,0.091461,AMZN,0
101310,02/22/2017,14,0.082045,AMZN,0
101310,02/22/2017,30,0.17388,AMZN,0
101310,02/22/2017,60,0.178069,AMZN,0
101310,02/22/2017,91,0.177184,AMZN,0
101310,02/22/2017,122,0.238907,AMZN,0
101310,02/22/2017,152,0.223602,AMZN,0
101310,02/22/2017,182,0.217213,AMZN,0
101310,02/22/2017,273,0.196447,AMZN,0
101310,02/22/2017,365,0.22458,AMZN,0
101310,02/22/2017,547,0.289379,AMZN,0
101310,02/22/2017,730,0.295677,AMZN,0
101310,02/22/2017,1825,0.302695,AMZN,0
101310,02/23/2017,10,0.093265,AMZN,0
101310,02/23/2017,14,0.093743,AMZN,0
101310,02/23/2017,30,0.17467,AMZN,0
101310,02/23/2017,60,0.176653,AMZN,0
101310,02/23/2017,91,0.176062,AMZN,0
101310,02/23/2017,122,0.235697,AMZN,0
101310,02/23/2017,152,0.222628,AMZN,0
101310,02/23/2017,182,0.217317,AMZN,0
101310,02/23/2017,273,0.196298,AMZN,0
101310,02/23/2017,365,0.224653,AMZN,0
101310,02/23/2017,547,0.283726,AMZN,0
101310,02/23/2017,730,0.295676,AMZN,0
101310,02/23/2017,1825,0.302583,AMZN,0
101310,02/24/2017,10,0.113635,AMZN,0
101310,02/24/2017,14,0.111112,AMZN,0
101310,02/24/2017,30,0.168574,AMZN,0
101310,02/24/2017,60,0.176562,AMZN,0
101310,02/24/2017,91,0.177137,AMZN,0
101310,02/24/2017,122,0.236065,AMZN,0
101310,02/24/2017,152,0.221968,AMZN,0
101310,02/24/2017,182,0.217028,AMZN,0
101310,02/24/2017,273,0.19651,AMZN,0
101310,02/24/2017,365,0.224871,AMZN,0
101310,02/24/2017,547,0.282527,AMZN,0
101310,02/24/2017,730,0.295536,AMZN,0
101310,02/24/2017,1825,0.302492,AMZN,0
101310,02/27/2017,10,0.131677,AMZN,0
101310,02/27/2017,14,0.099844,AMZN,0
101310,02/27/2017,30,0.172316,AMZN,0
101310,02/27/2017,60,0.176141,AMZN,0
101310,02/27/2017,91,0.172851,AMZN,0
101310,02/27/2017,122,0.217477,AMZN,0
101310,02/27/2017,152,0.220182,AMZN,0
101310,02/27/2017,182,0.217055,AMZN,0
101310,02/27/2017,273,0.196017,AMZN,0
101310,02/27/2017,365,0.224878,AMZN,0
101310,02/27/2017,547,0.282531,AMZN,0
101310,02/27/2017,730,0.295668,AMZN,0
101310,02/27/2017,1825,0.302283,AMZN,0
101310,02/28/2017,10,0.122316,AMZN,0
101310,02/28/2017,14,0.104353,AMZN,0
101310,02/28/2017,30,0.168849,AMZN,0
101310,02/28/2017,60,0.166863,AMZN,0
101310,02/28/2017,91,0.172642,AMZN,0
101310,02/28/2017,122,0.216334,AMZN,0
101310,02/28/2017,152,0.220293,AMZN,0
101310,02/28/2017,182,0.217026,AMZN,0
101310,02/28/2017,273,0.19545,AMZN,0
101310,02/28/2017,365,0.22486,AMZN,0
101310,02/28/2017,547,0.282418,AMZN,0
101310,02/28/2017,730,0.295403,AMZN,0
101310,02/28/2017,1825,0.302292,AMZN,0
101310,03/01/2017,10,0.125298,AMZN,0
101310,03/01/2017,14,0.108539,AMZN,0
101310,03/01/2017,30,0.169555,AMZN,0
101310,03/01/2017,60,0.165493,AMZN,0
101310,03/01/2017,91,0.169506,AMZN,0
101310,03/01/2017,122,0.215513,AMZN,0
101310,03/01/2017,152,0.220246,AMZN,0
101310,03/01/2017,182,0.217373,AMZN,0
101310,03/01/2017,273,0.1956,AMZN,0
101310,03/01/2017,365,0.220378,AMZN,0
101310,03/01/2017,547,0.281135,AMZN,0
101310,03/01/2017,730,0.295317,AMZN,0
101310,03/01/2017,1825,0.302305,AMZN,0
101310,03/02/2017,10,0.121188,AMZN,0
101310,03/02/2017,14,0.113396,AMZN,0
101310,03/02/2017,30,0.167498,AMZN,0
101310,03/02/2017,60,0.164647,AMZN,0
101310,03/02/2017,91,0.168507,AMZN,0
101310,03/02/2017,122,0.213875,AMZN,0
101310,03/02/2017,152,0.219317,AMZN,0
101310,03/02/2017,182,0.217521,AMZN,0
101310,03/02/2017,273,0.195274,AMZN,0
101310,03/02/2017,365,0.220471,AMZN,0
101310,03/02/2017,547,0.280346,AMZN,0
101310,03/02/2017,730,0.295337,AMZN,0
101310,03/02/2017,1825,0.302198,AMZN,0
101310,03/03/2017,10,0.090164,AMZN,0
101310,03/03/2017,14,0.113402,AMZN,0
101310,03/03/2017,30,0.164074,AMZN,0
101310,03/03/2017,60,0.162693,AMZN,0
101310,03/03/2017,91,0.167965,AMZN,0
101310,03/03/2017,122,0.213571,AMZN,0
101310,03/03/2017,152,0.218265,AMZN,0
101310,03/03/2017,182,0.21751,AMZN,0
101310,03/03/2017,273,0.195203,AMZN,0
101310,03/03/2017,365,0.220383,AMZN,0
101310,03/03/2017,547,0.280148,AMZN,0
101310,03/03/2017,730,0.295301,AMZN,0
101310,03/03/2017,1825,0.302077,AMZN,0
101310,03/06/2017,10,0.090804,AMZN,0
101310,03/06/2017,14,0.109262,AMZN,0
101310,03/06/2017,30,0.095831,AMZN,0
101310,03/06/2017,60,0.151786,AMZN,0
101310,03/06/2017,91,0.161458,AMZN,0
101310,03/06/2017,122,0.208974,AMZN,0
101310,03/06/2017,152,0.219577,AMZN,0
101310,03/06/2017,182,0.21673,AMZN,0
101310,03/06/2017,273,0.195277,AMZN,0
101310,03/06/2017,365,0.220378,AMZN,0
101310,03/06/2017,547,0.279985,AMZN,0
101310,03/06/2017,730,0.295103,AMZN,0
101310,03/06/2017,1825,0.302257,AMZN,0
101310,03/07/2017,10,0.083095,AMZN,0
101310,03/07/2017,14,0.080871,AMZN,0
101310,03/07/2017,30,0.093942,AMZN,0
101310,03/07/2017,60,0.144913,AMZN,0
101310,03/07/2017,91,0.161167,AMZN,0
101310,03/07/2017,122,0.207713,AMZN,0
101310,03/07/2017,152,0.219521,AMZN,0
101310,03/07/2017,182,0.214779,AMZN,0
101310,03/07/2017,273,0.1952,AMZN,0
101310,03/07/2017,365,0.219153,AMZN,0
101310,03/07/2017,547,0.279618,AMZN,0
101310,03/07/2017,730,0.294814,AMZN,0
101310,03/07/2017,1825,0.30213,AMZN,0
101310,03/08/2017,10,0.082181,AMZN,0
101310,03/08/2017,14,0.087258,AMZN,0
101310,03/08/2017,30,0.092569,AMZN,0
101310,03/08/2017,60,0.143393,AMZN,0
101310,03/08/2017,91,0.160903,AMZN,0
101310,03/08/2017,122,0.206554,AMZN,0
101310,03/08/2017,152,0.219631,AMZN,0
101310,03/08/2017,182,0.214701,AMZN,0
101310,03/08/2017,273,0.195234,AMZN,0
101310,03/08/2017,365,0.219097,AMZN,0
101310,03/08/2017,547,0.278154,AMZN,0
101310,03/08/2017,730,0.294798,AMZN,0
101310,03/08/2017,1825,0.302015,AMZN,0
101310,03/09/2017,10,0.080862,AMZN,0
101310,03/09/2017,14,0.086625,AMZN,0
101310,03/09/2017,30,0.091698,AMZN,0
101310,03/09/2017,60,0.141671,AMZN,0
101310,03/09/2017,91,0.160499,AMZN,0
101310,03/09/2017,122,0.195782,AMZN,0
101310,03/09/2017,152,0.218606,AMZN,0
101310,03/09/2017,182,0.214719,AMZN,0
101310,03/09/2017,273,0.195248,AMZN,0
101310,03/09/2017,365,0.219079,AMZN,0
101310,03/09/2017,547,0.278149,AMZN,0
101310,03/09/2017,730,0.294232,AMZN,0
101310,03/09/2017,1825,0.301896,AMZN,0
101310,03/10/2017,10,0.075344,AMZN,0
101310,03/10/2017,14,0.073739,AMZN,0
101310,03/10/2017,30,0.089045,AMZN,0
101310,03/10/2017,60,0.141777,AMZN,0
101310,03/10/2017,91,0.160571,AMZN,0
101310,03/10/2017,122,0.195749,AMZN,0
101310,03/10/2017,152,0.217555,AMZN,0
101310,03/10/2017,182,0.209895,AMZN,0
101310,03/10/2017,273,0.194544,AMZN,0
